OBJECTID_1,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,FIPS,County_Name,Percent_Pop__25_3,Percent_Pop__100_20,Percent_Pop__Fiber,Up_Down_Ratio,Hhld__Density,Percent_Age_Home,Percent_Pop__No_Prov_,Percent_Pop__DSL_Only,Availability,Percent_Bbnd__Sub,Percent_Ages_18_34,Percent_Bach_,Percent_Hhlds__Children,Percent_Work_from_home,Percent_Ages_65_and_over,Percent_No_Int__Access,Percent_No_Comp__Devices,Percent_Poverty,Percent_Disability,Percent_Lim__English,Adoption,YEAR,Shape__Area,Shape__Length
1891,37179021014,Census Tract 210.14,19194591,78603,+34.9132677,-80.7344996,1873,37179021014,Union,100,100,8.01584882657726,0.08,132.922415889674,2.38805970149254,0,0,81.6050942458557,69.8880976602238,21.6867469879518,31.078814980436,38.6571719226857,7.78790389395195,14.1292442497262,10.5798575788403,5.28992878942014,7.2646404744255,11.5300146412884,1.22075279755849,49.9513975652673,2017,207408393.699219,82587.5463501726
1892,37179021015,Census Tract 210.15,76054944,400008,+34.8644931,-80.7502614,1874,37179021015,Union,97.261858850752,89.4909371384497,21.0374084072503,0.0914285714285714,54.0187968944114,0.444691495275153,0.269957578094871,10.2391052834555,80.0193339511535,80.1010739102969,21.1369622475856,29.4421154466301,31.838281743525,5.63314711359404,19.5566286215979,3.34807327858497,2.52684775742262,5.54577464788732,11.051930758988,0.82122552116235,49.2875653325375,2017,822778467.813538,137218.459794382
1893,37181960300,Census Tract 9603,113204223,1895135,+36.3463926,-78.4631693,1877,37181960300,Vance,85.8424725822532,83.0707876370887,0,0.125,46.0898916727262,0,0.478564307078764,20.8574277168495,74.2580597536977,58.2191780821918,16.7802541904586,14.6072914117935,33.4148727984344,0.732600732600733,17.6459753177381,17.8571428571429,13.307240704501,8.60655737704918,19.3958371707497,0,33.9412588237553,2017,1239047739.76172,205962.780717226
1894,37171931001,Census Tract 9310.01,52901035,437959,+36.4149150,-80.6797970,1815,37171931001,Surry,99.6446900908014,99.6446900908014,60.3237268061587,0.05,45.0423908564439,3.06807286673058,0,0.355309909198579,87.531055250209,56.304347826087,21.8220338983051,10.6741573033708,29.6739130434783,0.669642857142857,14.5338983050847,28.9130434782609,23.4782608695652,18.9154568744663,20.7819804504887,1.41304347826087,26.8957363667621,2017,574224926.851563,184919.3761678
1895,37171931002,Census Tract 9310.02,86179798,901512,+36.3902386,-80.7392563,1816,37171931002,Surry,99.475422576258,99.475422576258,59.2383912959005,0.08,55.5688241408709,2.01535508637236,0,0.524577423741986,87.3950977446234,56.4629529475392,24.5298615416408,19.2457737321196,30.2866414277988,3.57723577235772,16.3050216986981,28.6100594916171,25.0946457544619,19.7280379883445,17.6775307576085,2.00108166576528,30.0330934392165,2017,937466535.158813,181766.959158331
1896,37173960301,Census Tract 9603.01,203862785,14608541,+35.3254364,-83.6431569,1824,37173960301,Swain,48.3899556868538,0,0,0.0833333333333333,14.9859023619395,0.931551235317942,16.7503692762186,34.8596750369276,42.337465559005,27.0956816257409,16.7753960857409,26.649638143891,26.2489415749365,0.746268656716418,19.8819509164337,41.5749364944962,34.6316680779001,22.814429639259,17.0137776353733,1.69348010160881,17.5233424544151,2017,2351008014.01944,349756.425269953
1897,37173960302,Census Tract 9603.02,164869876,252346,+35.3655875,-83.4138778,1825,37173960302,Swain,61.1814345991561,0,0,0.166666666666667,19.0664600792284,3.24675324675325,11.9901547116737,26.8284106891702,51.0273945154513,36.4085667215816,16.4899076291481,5.90148698884758,19.4398682042834,4.54545454545455,21.5531987683886,45.0576606260297,37.8088962108731,16.0793705097503,18.1320561067397,0,17.0070748233883,2017,1776909165.82739,211052.282801699
1898,37177960100,Census Tract 9601,1012103919,534574452,+35.8704196,-76.1653454,1833,37177960100,Tyrrell,82.0582428430405,68.4353405725568,0,0.125,3.95594556366217,3.85687732342007,4.19545903257651,26.1599210266535,68.2478719133536,46.3287849252762,19.5110024449878,7.62527233115468,18.6484730344379,1.45214521452145,22.0293398533007,41.4554905782976,32.1637426900585,26.7528735632184,22.4425287356322,0,15.244792029071,2017,16646005722.1652,687974.094907836
1899,37179020100,Census Tract 201,222051078,1634224,+35.0964380,-80.3591790,1834,37179020100,Union,92.3460680057765,70.4870683996324,0,0.0833333333333333,28.5105068614501,2.55650240829937,0.932125508730471,28.5808060916371,72.5116666527472,62.3456790123457,16.6071705727146,22.3636363636364,35.7201646090535,6.33213859020311,11.9509545242899,15.9259259259259,12.4279835390947,7.50428148840106,15.3810336799628,0,42.8920661701611,2017,2407123239.08936,253983.699172594
1900,37179020800,Census Tract 208,137993164,1498324,+34.9688372,-80.3330504,1860,37179020800,Union,95.8437362314584,79.8061389337641,0,0.08,37.5994276059757,0.54249547920434,1.21897488618006,18.9748861800558,74.2612321788036,61.7117117117117,21.3045019496632,12.31679094883,32.3823823823824,4.51977401129944,16.8380007089685,17.6676676676677,12.8628628628629,8.97505916621154,12.7374705988782,0.600600600600601,39.4240933538441,2017,1501121098.55518,174576.823559234
1901,37179020202,Census Tract 202.02,79833282,523621,+35.0775080,-80.5344921,1835,37179020202,Union,99.9053158393074,99.9053158393074,0,0.125,81.6799927974543,5.98227474150665,0.094684160692547,0,81.3295686195093,74.7812251392204,19.3093727977449,18.4548422198041,40.533015115354,1.67243367935409,15.0528541226216,14.5982498011138,8.94988066825776,10.2513133607838,13.1923890063425,0,43.5084600503791,2017,864738725.647949,136618.391829085
1902,37179020203,Census Tract 202.03,30940199,234482,+35.1743251,-80.5614853,1836,37179020203,Union,98.5143918291551,98.5143918291551,1.48560817084494,0.16,116.258891147123,2.17086834733894,0,1.48560817084494,80.8249204610512,78.8752703677001,16.8134910646866,38.9737991266376,36.1932227829849,7.67004341534009,15.9828844701737,9.37274693583273,3.74909877433309,5.71356657437704,8.92361986387698,0,52.4664480728206,2017,335475394.567261,87708.6283992929
1903,37179020204,Census Tract 202.04,103655072,1264704,+35.1426575,-80.4951961,1837,37179020204,Union,78.4663397235845,78.4663397235845,0,0.0833333333333333,39.5731958543411,1.50115473441109,2.60811413285778,18.9255461435577,70.7971028008019,57.5949367088608,22.92343387471,12.1851599727706,31.4556962025316,0.791687283523008,15.1508120649652,20.7594936708861,15.126582278481,7.86542923433875,11.7865429234339,0,37.352785787946,2017,1129059019.69263,179854.640273137
1904,37179020309,Census Tract 203.09,3992610,9174,+35.1318100,-80.6199839,1842,37179020309,Union,100,100,14.6168224299065,0.106666666666667,560.984022148481,3.17820658342792,0,0,83.2739339535025,92.7167630057804,18.0748213535099,37.1140142517815,33.5260115606936,5.68927789934355,11.8537200504414,3.93063583815029,2.42774566473988,6.85161832702816,9.07944514501892,0,54.8237434696906,2017,43063886.4407349,33531.4552287699
1905,37179020702,Census Tract 207.02,71919894,718398,+34.9362748,-80.4429642,1859,37179020702,Union,94.2420435510888,81.5954773869347,0,0.06,54.4820120818038,1.52135751901697,0.670016750418761,17.7345058626466,75.0514251082086,56.9729015201586,17.6070252469813,11.6874368474234,37.2108393919366,1.42857142857143,15.5872667398463,15.9947124917383,14.2762723066755,16.7371885284438,13.6353077816492,3.96563119629874,33.8904322110675,2017,781693236.379578,127077.30368559
1906,37181960100,Census Tract 9601,112726552,16957288,+36.4276144,-78.3449351,1875,37181960100,Vance,93.3043268068649,87.7447425670776,0,0.08,36.8307924448528,1.91431175934366,1.59535895576505,10.6598984771574,75.494396018023,54.4548286604361,20.3967446592065,17.7966101694915,24.3613707165109,6.01464435146444,19.175991861648,28.6604361370716,15.8255451713396,18.413021363174,17.2431332655137,1.74454828660436,30.5337595200923,2017,1396130429.09729,187065.242140131
1907,37181960200,Census Tract 9602,164022698,22027287,+36.4836787,-78.4408778,1876,37181960200,Vance,89.2352016762703,75.1702462022001,1.36196961760084,0.08,23.6938268649215,0.873161764705882,1.49292823467784,23.3368255631221,72.4544427419673,53.8155275381553,19.7024114930734,15.0989239847275,20.5043132050431,3.73493975903614,20.1385325808107,23.8221632382216,13.5368281353683,17.1911573472042,17.9579271421242,0.59721300597213,29.5807042489773,2017,2003019357.08606,217879.034794952
1908,37181960400,Census Tract 9604,9602591,14924,+36.3193550,-78.4360393,1878,37181960400,Vance,100,100,0.942675159235669,0.08,515.430320070393,0.695479384003974,0,0,81.0022500043548,64.8351648351648,14.7392290249433,26.1552970763911,28.4667713239142,2.86783042394015,25.8503401360544,29.1470434327577,21.1407639979069,13.4713820381573,19.1949744067008,1.0465724751439,28.2582731221851,2017,103530966.623535,45534.4669022727
1909,37181960500,Census Tract 9605,6189225,0,+36.3331012,-78.4123046,1879,37181960500,Vance,100,100,10.7963549920761,0.125,800.488021631643,0.710479573712256,0,0,82.8684620982336,32.2867608581894,23.6951501154734,6.44658984739956,24.123495552067,0,23.0023094688222,58.712715855573,46.4154892726321,30.0798801797304,25.4368447329006,0,6.38040047623421,2017,66626791.6052246,37968.7700378398
1910,37181960600,Census Tract 9606,7580125,39471,+36.3439027,-78.3729411,1880,37181960600,Vance,99.5530012771392,99.5530012771392,0,0.08,177.332759199608,0,0.0638569604086845,0.383141762452107,80.1164234762486,32.5626204238921,21.3507625272331,13.0777903043968,27.3603082851638,3.82513661202186,12.4909222948439,56.26204238921,41.4258188824663,34.6968590211833,17.7196804647785,5.00963391136801,13.2775959989241,2017,82025359.0269775,42125.1572538309
1911,37181960700,Census Tract 9607,3276509,0,+36.3226964,-78.3943158,1881,37181960700,Vance,100,100,0,0.08,1155.66908090457,0,0,0,81.6366928048664,40.4924760601915,21.9683655536028,7.64023210831721,34.610123119015,2.85400658616905,11.1724830529751,45.6224350205198,33.515731874145,47.3512427818227,25.3577705247301,0,16.4550973600968,2017,35271237.140625,27245.1179781665
1912,37181960800,Census Tract 9608,9111904,0,+36.3000408,-78.4028631,1882,37181960800,Vance,99.825251201398,99.825251201398,5.4172127566623,0.08,216.308201904024,0,0,0.17474879860201,80.9686202863831,40.473061760841,22.5,5.40540540540541,32.1944809461235,8.71143375680581,16.7857142857143,49.2772667542707,37.9763469119579,35.6045081967213,23.8775510204082,2.6281208935611,16.9599030353987,2017,98087189.8496094,48479.0348952321
1913,37181960900,Census Tract 9609,93067572,895651,+36.3000766,-78.3332926,1883,37181960900,Vance,99.4979181974039,98.9346069066863,1.37154053392114,0.125,86.7329447095925,0.822669104204753,0.342885133480284,0.722507959833456,80.177647629564,49.9357739242132,22.2624136797106,6.39118457300275,42.3570969813744,3.38087691494982,10.1830538200153,37.0263326910726,22.5112395632627,19.5912375790425,14.6114216814644,1.34874759152216,32.3596944442736,2017,1011490912.02991,136966.359012355
1914,37181961000,Census Tract 9610,134926622,354373,+36.2320332,-78.4362328,1884,37181961000,Vance,95.2186684073107,89.686684073107,0,0.0833333333333333,41.9851331739061,4.5045045045045,1.68080939947781,8.63250652741514,76.4790890059538,60.2733485193622,21.2278353964537,8.32708177044261,30.8428246013667,1.16841257050766,16.3265306122449,22.5512528473804,18.5876993166287,26.8586738111186,15.084547128746,0,30.7367654618688,2017,1456201762.88025,201084.896770403
1915,37183050300,Census Tract 503,1040114,0,+35.7905875,-78.6481734,1886,37183050300,Wake,100,100,29.3133495991635,0.266666666666667,5124.00798296231,13.4108180599017,0,0,93.8580246732371,69.0811861934856,40.6644518272425,64.5,6.56295576081672,14.0748550342646,18.0398671096346,19.7374817695673,16.917841516772,18.9036544850498,14.3189368770764,0.923675255226057,45.4439929487501,2017,11193790.6363525,16214.3805967963
1916,37183051400,Census Tract 514,2896361,0,+35.7959575,-78.6731798,1897,37183051400,Wake,100,100,78.3124588002637,0.2,1928.18781537569,4.9244060475162,0,0,93.6294537019905,73.0180806675939,38.4973791496797,74.2319749216301,21.2795549374131,10.5525846702317,7.80430984274898,8.48400556328234,3.89429763560501,28.579789309403,6.0182488837119,0,57.6646085284149,2017,31170915.3808594,27054.9112976253
1917,37183051502,Census Tract 515.02,2675640,0,+35.8087069,-78.6831384,1899,37183051502,Wake,100,100,95.5148905633297,0.0372340425531915,914.906843570893,4.78048780487805,0,0,93.2061487736475,83.1746031746032,25.4763877381939,74.488567990373,31.005291005291,9.00297619047619,14.3744821872411,8.35978835978836,8.14814814814815,7.53935376967689,7.04225352112676,0,58.4401017325279,2017,28795600.3687744,22938.3416398762
1918,37183051700,Census Tract 517,4879205,29014,+35.8213404,-78.6579511,1901,37183051700,Wake,100,100,99.0026954177898,0.0372340425531915,623.184190727588,2.62773722627737,0,0,92.8888732846183,88.3304940374787,9.30305897193314,85.2774137177807,38.3304940374787,10.8654453569172,18.5430463576159,3.15161839863714,3.15161839863714,0.946073793755913,4.06811731315043,0,62.8819447093344,2017,52823197.1262207,40668.0589734408
1919,37183052002,Census Tract 520.02,3878448,0,+35.7668489,-78.5975489,1905,37183052002,Wake,100,100,90.3148148148148,0.2,1176.10483645512,0,0,0,93.2711432482157,48.6363636363636,23.1737588652482,16.187270501836,40.7954545454545,1.57992565055762,15.1595744680851,23.2954545454545,16.5340909090909,37.831582695389,21.6666666666667,5.05681818181818,25.9240517548066,2017,41739816.4719238,31333.625126174
1920,37183052101,Census Tract 521.01,7571388,17120,+35.7439038,-78.6210255,1906,37183052101,Wake,100,100,73.2249385893087,0.0372340425531915,934.199783621406,3.36491342698465,0,0,90.3415737660236,63.0904430611498,22.1814500822472,21.3083758744564,34.5294763822776,4.35153583617748,13.7289636846767,14.7198828268034,18.3815452215306,22.5753355279818,16.9663205874905,3.36872940314903,35.5544130533025,2017,81666852.9672852,44631.3173606576
1921,37183052102,Census Tract 521.02,4316804,2896,+35.7507683,-78.5987045,1907,37183052102,Wake,100,100,76.8211920529801,0.0372340425531915,1240.86314536637,3.84972170686456,0,0,91.2597878282841,63.6847195357834,22.7192205491585,25.1237946312223,48.5009671179884,3.41909275558565,7.07115441393564,11.3636363636364,6.96324951644101,27.9405137449302,11.6237799467613,7.64023210831721,42.2720201781038,2017,46488392.9200439,38623.8532913134
1922,37183052301,Census Tract 523.01,4014262,375579,+35.7571349,-78.7042883,1908,37183052301,Wake,100,100,19.1891479957324,0.2,1899.43546276005,1.58831003811944,0,0,85.9909132192407,82.3029891304348,69.9185718759787,56.4244266371926,7.23505434782609,4.31848852901484,1.75383651738177,3.53260869565217,0,34.1954022988506,4.19943378420887,4.41576086956522,57.1233456034501,2017,47243362.793457,28647.2229290182
1923,37183052302,Census Tract 523.02,9582432,281739,+35.7623237,-78.6761200,1909,37183052302,Wake,99.9886026897652,99.9886026897652,45.6690221107819,0.2,775.448098538793,7.10468406161584,0.0113973102347846,0,88.5146862313429,66.8874172185431,64.5078586556683,45.160539785947,15.1969327291739,2.81614349775785,7.85865566826441,3.41582432903451,1.56849076333217,34.5477386934673,7.60621288259479,1.88218891599861,51.6599817431571,2017,106158002.687012,43162.0913105767
1924,37183052404,Census Tract 524.04,3192566,88971,+35.7714479,-78.7048399,1911,37183052404,Wake,100,100,53.3190118152524,0.2,1237.97611389583,0.719856028794241,0,0,89.0460941893506,92.0052424639581,45.5401165396683,66.6666666666667,28.1782437745741,4.16151627523692,10.3316898251905,4.19397116644823,1.37614678899083,27.5885253249664,6.84931506849315,5.17693315858453,56.0210617132952,2017,35315949.3114014,28023.7333187905
1925,37183052409,Census Tract 524.09,1104635,0,+35.7778912,-78.6840191,1915,37183052409,Wake,100,100,27.9112331274308,0.0426666666666667,2956.84018352881,9.375,0,0,88.6301726507904,66.9310071371927,83.8532110091743,65.4415798134942,16.5741475019826,3.72054568003307,0.0229357798165138,8.56463124504362,3.96510705789056,45.6515698805224,3.1651376146789,18.6360031720856,49.1800472910497,2017,11888101.9422607,16552.3764434158
1926,37183052503,Census Tract 525.03,7910432,22097,+35.8317688,-78.7128163,1916,37183052503,Wake,100,100,62.9185007336268,0.2,985.84262555578,4.34083601286174,0,0,90.4331762301688,78.8110262371305,32.6688301653531,63.1245908793367,21.1889737628695,8.0713047784105,14.7272446298872,8.1036200597808,4.38392560611093,6.48674242424242,10.1243898598646,0.664231152441049,54.7068768417499,2017,85371701.3603516,52686.8699032226
1927,37183052504,Census Tract 525.04,5865611,54205,+35.8230939,-78.6950589,1917,37183052504,Wake,100,100,78.3758410264434,0.2,1126.70910754621,3.04195804195804,0,0,92.2627329458409,83.6142689141513,25.5930735930736,53.757225433526,24.6961975695806,8.2849774339136,19.047619047619,9.48647589180714,5.40964327714622,7.54886139501524,8.01506186121571,6.07604860838887,49.4108839229879,2017,63710192.7421875,37481.4158834694
1928,37183052602,Census Tract 526.02,3394110,0,+35.8439384,-78.6343311,1922,37183052602,Wake,100,100,100,0.0372340425531915,1672.63972888935,9.69285999202234,0,0,95.5411468568923,75.3649635036496,20.9215986023149,60.5601600457274,16.8339416058394,15.5927835051546,22.100895392007,14.8266423357664,11.9069343065693,9.72890249234805,11.8933100131176,0.593065693430657,48.575573059144,2017,36528343.8670654,26145.9820766566
1929,37183052603,Census Tract 526.03,3104654,0,+35.8291119,-78.6420368,1923,37183052603,Wake,100,100,79.1839336946127,0.0372340425531915,989.393275131049,17.6880222841226,0,0,93.4118526847089,93.6762225969646,19.9697999244998,86.2307283359915,26.2225969645868,11.1671469740634,14.9112872782182,4.38448566610455,4.38448566610455,4.11476028690072,8.5573646346081,4.13153456998314,59.1206780548341,2017,33412981.802002,30824.6684664198
1930,37183052701,Census Tract 527.01,6818009,10896,+35.8339214,-78.6206175,1924,37183052701,Wake,100,100,95.5780746199908,0.0372340425531915,929.937636029933,6.28834355828221,0,0,93.4742851477786,81.8218954248366,27.8051102999524,42.7880946324091,40.5637254901961,6.74331883157241,11.2521821933027,10.171568627451,5.06535947712418,14.0453896206951,6.98822031200255,1.22549019607843,55.3583730653563,2017,73494259.9707031,37148.6270142429
1931,37183052705,Census Tract 527.05,4596046,37299,+35.8261154,-78.5989928,1926,37183052705,Wake,100,100,92.3542600896861,0.2,1113.03560704477,12.3076923076923,0,0,95.3929830980338,76.1953204476094,30.9634974533107,40.1512859304085,25.940996948118,7.05103233346319,11.9057724957555,7.52797558494405,4.83214649033571,14.6859083191851,11.9057724957555,5.74771108850458,47.4903788675425,2017,49865003.5842285,34967.3696527548
1932,37183052707,Census Tract 527.07,6060947,9177,+35.8171384,-78.5739005,1928,37183052707,Wake,100,100,94.3239625167336,0.2,1123.0567099759,2.06405693950178,0,0,94.0084618351975,78.5007610350076,22.8229937393284,27.7836467356856,33.7138508371385,6.67063728409768,13.1616391576551,13.3942161339422,11.1111111111111,16.5313968389577,14.1392567278941,2.92998477929985,44.0030362630792,2017,65327698.6098633,43030.0509115045
1933,37183052803,Census Tract 528.03,16687299,23784,+35.7235392,-78.5960704,1931,37183052803,Wake,100,100,62.658284687921,0.266666666666667,562.280338409771,3.14561136478945,0,0,90.0939166264111,67.8364189002487,21.2687257259109,20.9736680955297,44.5703232937275,9.5097832947612,8.82189754022563,11.5777839182095,7.93036750483559,19.214991609174,12.6502681708896,1.71318043658469,48.5599500385649,2017,179842250.871094,76964.2001299608
1934,37183052806,Census Tract 528.06,17826652,39387,+35.7419729,-78.5569266,1932,37183052806,Wake,100,100,88.9835250233136,0.0372340425531915,793.879211073675,9.92394060123144,0,0,93.0833035560608,76.0658737419945,26.2367491166078,30.8918482647296,45.3064958828911,4.16015390164723,4.6643109540636,10.7593778591034,7.52058554437328,14.1637220259128,11.5901060070671,2.72644098810613,51.1942619389647,2017,192272846.610962,67767.1909444795
1935,37183052808,Census Tract 528.08,32904986,399914,+35.6663483,-78.5904069,1934,37183052808,Wake,100,100,74.2020074147753,0.2,308.08448212696,7.35778091208275,0,0,91.3548458036406,82.1665815022994,24.5957617756352,36.3514519731943,36.2544711292795,6.580859456093,13.7892939640454,5.33980582524272,4.49667858967808,8.63309352517986,11.5582450832073,1.99284619315279,51.9899359324201,2017,358417097.539185,94091.489718199
1936,37183052809,Census Tract 528.09,17738398,0,+35.6661543,-78.5475861,1935,37183052809,Wake,100,100,41.390931372549,0.266666666666667,149.42145911292,3.9272030651341,0,0,87.1227830684018,67.695274831244,20.2681136291095,16.2593516209476,41.5621986499518,3.91061452513966,9.16054899457389,15.5255544840887,11.1861137897782,16.025641025641,11.9693584423875,0.675024108003857,44.0698671054462,2017,190895089.78186,67845.6192537756
1937,37183052901,Census Tract 529.01,20751430,34814,+35.5648205,-78.6648754,1936,37183052901,Wake,100,100,8.9416593374377,0.1,121.493463547878,1.21608980355472,0,0,81.6486023124107,66.9014084507042,17.0614486783385,35.5145118733509,43.158953722334,8.36621941594317,12.1867490559561,18.41046277666,15.1911468812877,4.8133937914196,8.68520425677995,2.91750503018109,48.0917799035063,2017,223690184.709839,79442.9975795639
1938,37183052902,Census Tract 529.02,23502345,0,+35.6205256,-78.6129579,1937,37183052902,Wake,100,100,58.3563324133701,0.2,240.429170049967,5.66379700951518,0,0,89.0997467547466,78.0978509373571,20.2546490199363,34.4624794166079,37.1742112482853,5.859375,11.2581671971855,9.05349794238683,5.71559213534522,6.27411508136219,10.9042107029022,0,51.9203699296123,2017,252922179.223267,90777.7540414934
1939,37183052903,Census Tract 529.03,12706950,1068900,+35.6573701,-78.6383054,1938,37183052903,Wake,100,100,75.4732739420935,0.2,217.476896203741,3.67054610564011,0,0,90.7974346381301,78.1630740393627,9.12395492548164,42.3076923076923,33.4582942830366,9.65034965034965,17.8117048346056,12.933458294283,10.8716026241799,3.59237536656892,11.4867320974191,2.24929709465792,47.0744968695897,2017,148251052.047119,56110.3176886855
1940,37183053004,Census Tract 530.04,2831341,338528,+35.7348869,-78.7679969,1941,37183053004,Wake,100,100,65.0684931506849,0.2,1105.97672338811,8.43913368185213,0,0,91.5047081671357,95.4507857733664,15.133836650652,73.4468476760239,28.1224152191894,8.9943342776204,19.9382292381606,1.81968569065343,0,1.95607412491421,5.62800274536719,0.827129859387924,59.5781292212137,2017,34113781.4940186,24066.6740711482
1941,37183053105,Census Tract 531.05,7869428,62913,+35.6081409,-78.7883312,1947,37183053105,Wake,100,100,26.7898383371824,0.125,491.531054444947,7.57772020725389,0,0,85.4614166592353,77.9785809906292,20.0048262548263,34.7998557518933,37.5502008032129,5.66037735849057,18.1949806949807,11.9143239625167,9.63855421686747,11.1976630963973,14.8085312651478,3.01204819277108,44.2257874021917,2017,85364134.5247803,37608.0979257113
1942,37183053106,Census Tract 531.06,7818031,24578,+35.5861245,-78.8209831,1948,37183053106,Wake,100,100,6.33724176437744,0.125,416.570103692328,1.8910741301059,0,0,82.0091210999674,74.0652346857597,20.7972270363951,33.2622601279318,30.7875894988067,1.32669983416252,15.684575389948,20.3659506762132,15.6722354813047,13.7738619676946,18.2672540381791,3.97772474144789,35.4116521654638,2017,84398218.9215088,43898.8773569479
1943,37183053107,Census Tract 531.07,23911243,36795,+35.5663132,-78.8049760,1949,37183053107,Wake,100,100,16.2226678124702,0.125,394.380717044263,13.0423349986852,0,0,84.9393128164731,76.4444444444444,18.4547677261614,34.4915381159203,40.5277777777778,9.46476544740649,14.5525672371638,9.16666666666667,6.80555555555556,10.0619042939963,10.6514689987226,3.33333333333333,50.2314503925938,2017,257715784.191772,71827.9006807587
1944,37183053109,Census Tract 531.09,33835927,431488,+35.5938895,-78.7398470,1951,37183053109,Wake,100,100,32.8030775629029,0.0372340425531915,224.049219166759,6.4,0,0,85.0414790469813,86.2658011615989,17.2297297297297,48.5391647248611,45.7123334472156,6.35603345280765,10.3914259086673,6.1154765971985,3.2114793303724,10.1817334575955,7.81907433380084,2.04988042364195,56.672487518973,2017,368768989.268677,107743.794597038
1945,37183053110,Census Tract 531.10,29093756,25918,+35.6192532,-78.7080411,1952,37183053110,Wake,100,100,32.4127691165553,0.1,171.302427556688,1.8796992481203,0,0,84.6270844455518,83.5239085239085,20.8092485549133,40.8356831581646,48.5446985446985,8.07232805941233,9.65657939476369,7.12058212058212,4.52182952182952,7.15742944576675,7.78646718803128,0,59.2902370005251,2017,313373719.728149,79119.607451439
1946,37183053111,Census Tract 531.11,16321323,65413,+35.6535912,-78.7257107,1953,37183053111,Wake,100,100,52.2535211267606,0.0372340425531915,356.58002673655,15.5670547649849,0,0,89.0061010599419,74.85536270583,20.0576466598847,47.6964047936085,44.5482866043614,5.7125116423471,8.74872838250254,7.16510903426791,2.75923453493547,10.1729399796541,7.03259005145798,2.09167779261237,55.7184867084914,2017,176348312.272583,57993.4182294654
1947,37183050100,Census Tract 501,2144498,0,+35.7806867,-78.6392921,1885,37183050100,Wake,100,100,15.8354466046774,0.0426666666666667,2090.5914707319,26.2029537875179,0,0,88.7089550283222,75.2166377816291,47.1752147878157,51.6398514851485,7.74119006354708,8.987090367428,8.33116375943765,10.2830733679954,8.20335066435586,15.2653342522398,10.9916782246879,0,52.479380158006,2017,23079193.5349121,19282.5752607678
1948,37183050700,Census Tract 507,1924144,0,+35.7739244,-78.6207333,1890,37183050700,Wake,100,100,77.4184927846072,0.2,1907.34246084867,3.0089628681178,0,0,93.1892140180803,50.1764290755116,23.1382978723404,33.6884154460719,29.5695130557516,4.27295918367347,12.8841607565012,27.0995059985886,24.4883556810162,21.4856466410181,14.1166025451317,1.05857445306987,33.8021795244337,2017,20707718.4133301,25930.3807847825
1949,37183050400,Census Tract 504,1846074,0,+35.7959372,-78.6354870,1887,37183050400,Wake,100,100,71.7973231357552,0.2,1206.49610758725,7.89177001127396,0,0,92.3565557605197,81.7441860465116,41.9765664798777,61.7246596066566,21.7441860465116,7.38073807380738,8.91492613346918,9.65116279069767,10.2325581395349,12.1380160197166,6.92817116658176,2.44186046511628,55.8421378275691,2017,19867632.9910889,20276.9361243764
1950,37183050600,Census Tract 506,1634600,0,+35.7849873,-78.6210561,1889,37183050600,Wake,100,100,38.5804638088545,0.24,1671.62036812004,4.80769230769231,0,0,88.7871886479102,56.1137440758294,46.1173993156094,35.551763367463,38.4834123222749,10.5666156202144,7.0018425901553,25.6872037914692,14.5023696682464,40.4912541868255,10.581732034746,0,47.3630498289045,2017,17591646.9471436,22985.3356550513
1951,37183050800,Census Tract 508,2216937,10158,+35.7644588,-78.6256548,1891,37183050800,Wake,100,100,31.0061168529846,0.0372340425531915,1098.18667993709,0.367309458218549,0,0,85.0362028166659,39.1489361702128,32.4449594438007,6.76883780332056,39.6808510638298,6.5979381443299,6.95249130938586,35.2127659574468,30.4255319148936,45.6104532462229,19.8627371820751,5.42553191489362,24.3784088096121,2017,23967954.9412842,24182.2599485312
1952,37183050500,Census Tract 505,3371825,0,+35.7972616,-78.6203634,1888,37183050500,Wake,100,100,87.059686888454,0.2,1405.71811425308,5.78642819568648,0,0,94.1124138704845,78.5792349726776,24.7491638795987,55.7823129251701,25.2459016393443,12.5780924614744,7.97530228968356,13.7704918032787,9.50819672131147,18.4203756110111,11.4741445845125,3.49726775956284,51.1065095463986,2017,36287854.4459229,29134.8408720299
1953,37183051600,Census Tract 516,3945709,0,+35.8069390,-78.6593515,1900,37183051600,Wake,100,100,95.079185520362,0.2,1297.89374540864,0.900473933649289,0,0,94.147518300683,88.7708649468892,16.896197327852,81.3436979455858,31.3100657561963,11.256242796773,18.6639260020555,5.66514921598381,3.13606474456247,4.39303904923599,4.77504244482173,0,61.2914247845988,2017,42464230.0985107,28416.978819511
1954,37183050900,Census Tract 509,1892883,0,+35.7668872,-78.6378660,1892,37183050900,Wake,100,100,50.0746268656716,0.2,1022.10065156088,7.65864332603939,0,0,89.4753652921479,41.0977242302544,46.7131474103586,16.4658634538153,38.4203480589023,3.05188199389624,5.57768924302789,30.5220883534137,26.5060240963855,42.5503355704698,10.5577689243028,3.88219544846051,33.5099909354032,2017,20371231.4052734,24077.861192189
